,Fecha,Dia,Num_Day,Num_Month,Month,Year,Hora,Persona,Mensaje,Num_palabra,palabras,clean_text,texBlod,sentimiento_vader,n-grams
420,06/01/2024,Sabado,6,1,Ene,2024,20:38:12,Sil🐨,eso le he dicho yo pero no es lo mismo jajajaj,11,"['eso', 'le', 'he', 'dicho', 'yo', 'pero', 'no', 'es', 'lo', 'mismo', 'jajajaj']",l haber decir ser l mismo jajajaj,neutro,neutro,neutro
421,06/01/2024,Sabado,6,1,Ene,2024,20:38:13,~ Teresa,"Yo aquí me perdí, hay que instalarlo? Solo eso?",9,"['Yo', 'aquí', 'me', 'perdí,', 'hay', 'que', 'instalarlo?', 'Solo', 'eso?']",aqui perdi haber instalar l solo,neutro,neutro,neutro
422,06/01/2024,Sabado,6,1,Ene,2024,20:38:19,Alana Ironhack,Esq cuesta 600 euros lo que quiero x eso lo esperaba jaja,12,"['Esq', 'cuesta', '600', 'euros', 'lo', 'que', 'quiero', 'x', 'eso', 'lo', 'esperaba', 'jaja']",ser costar euros l querer l esperar jaja,neutro,neutro,neutro
423,06/01/2024,Sabado,6,1,Ene,2024,20:38:34,~ Teresa,"La virgen, son muchos autoregalos",5,"['La', 'virgen,', 'son', 'muchos', 'autoregalos']",virgen ser autoregalo,neutro,neutro,neutro
424,06/01/2024,Sabado,6,1,Ene,2024,20:38:48,Sil🐨,yo me voy a ver lo de tere,8,"['yo', 'me', 'voy', 'a', 'ver', 'lo', 'de', 'tere']",ir ver l tere,neutro,neutro,neutro
425,06/01/2024,Sabado,6,1,Ene,2024,20:38:59,Alana Ironhack,Es el dyson wrap ese,5,"['Es', 'el', 'dyson', 'wrap', 'ese']",ser dyson wrap,neutro,neutro,neutro
426,06/01/2024,Sabado,6,1,Ene,2024,20:39:08,Alana Ironhack,Para ver si me peino jajaja,6,"['Para', 'ver', 'si', 'me', 'peino', 'jajaja']",ver si peino jajajar,neutro,neutro,neutro
427,06/01/2024,Sabado,6,1,Ene,2024,20:39:11,Sil🐨,yo esq tengo mac y por lo visto no funciona,10,"['yo', 'esq', 'tengo', 'mac', 'y', 'por', 'lo', 'visto', 'no', 'funciona']",ser tener mac l visto funcionar,neutro,neutro,neutro
428,06/01/2024,Sabado,6,1,Ene,2024,20:39:36,Sil🐨,esa esta chulisima,3,"['esa', 'esta', 'chulisima']",chulisima,neutro,neutro,neutro
429,06/01/2024,Sabado,6,1,Ene,2024,20:39:38,~ Teresa,Jajajajajja,1,['Jajajajajja'],jajajajajjo,neutro,neutro,neutro
430,06/01/2024,Sabado,6,1,Ene,2024,20:39:58,~ Teresa,Los reyes no quieren que te peines,7,"['Los', 'reyes', 'no', 'quieren', 'que', 'te', 'peines']",rey querer t peinser,neutro,neutro,neutro
431,06/01/2024,Sabado,6,1,Ene,2024,20:40:24,Alana Ironhack,No no esq los de Mac tenían que instalar otra cosa,11,"['No', 'no', 'esq', 'los', 'de', 'Mac', 'tenían', 'que', 'instalar', 'otra', 'cosa']",ser mac teniar instalar cosa,neutro,neutro,neutro
432,06/01/2024,Sabado,6,1,Ene,2024,20:40:46,Alana Ironhack,Ya sé y como no quieren que me peine seguiré peinada de cebolla todo el bootcamp,16,"['Ya', 'sé', 'y', 'como', 'no', 'quieren', 'que', 'me', 'peine', 'seguiré', 'peinada', 'de', 'cebolla', 'todo', 'el', 'bootcamp']",l querer peinar seguire peinado cebolla bootcamp,neutro,neutro,neutro
433,06/01/2024,Sabado,6,1,Ene,2024,20:41:03,Alana Ironhack,O pago la mensualidad del bootcamp o me compro la dyson jaja,12,"['O', 'pago', 'la', 'mensualidad', 'del', 'bootcamp', 'o', 'me', 'compro', 'la', 'dyson', 'jaja']",pagar mensualidad bootcamp compro dyson jajar,neutro,neutro,neutro
434,06/01/2024,Sabado,6,1,Ene,2024,20:41:52,Sil🐨,a mi me han dicho que tengo que hacer una maquina virtual para tener windows,15,"['a', 'mi', 'me', 'han', 'dicho', 'que', 'tengo', 'que', 'hacer', 'una', 'maquina', 'virtual', 'para', 'tener', 'windows']",haber decir tener hacer maquina virtual tener windows,neutro,neutro,neutro
435,06/01/2024,Sabado,6,1,Ene,2024,20:42:00,Sil🐨,veras la que voy a liar,6,"['veras', 'la', 'que', 'voy', 'a', 'liar']",vera ir liar,neutro,negativo,neutro
436,06/01/2024,Sabado,6,1,Ene,2024,20:48:31,~ Teresa,Ánimo y buena suerte!,4,"['Ánimo', 'y', 'buena', 'suerte!']",animo buen suerte,neutro,neutro,neutro
437,06/01/2024,Sabado,6,1,Ene,2024,21:29:06,Alana Ironhack,No capi verás q lo logras ,6,"['No', 'capi', 'verás', 'q', 'lo', 'logras']",capi vera l lograr,neutro,neutro,neutro
438,08/01/2024,Lunes,8,1,Ene,2024,10:21:05,Alana Ironhack,Capibaras,1,['Capibaras'],capibara,neutro,neutro,neutro
439,08/01/2024,Lunes,8,1,Ene,2024,10:21:07,Alana Ironhack,Como están?? Ya listas para volver a clase,8,"['Como', 'están??', 'Ya', 'listas', 'para', 'volver', 'a', 'clase']",lista volver clase,neutro,neutro,neutro
440,08/01/2024,Lunes,8,1,Ene,2024,10:21:11,Alana Ironhack,Saben que estaba pensando que en nada terminamos módulo 2,10,"['Saben', 'que', 'estaba', 'pensando', 'que', 'en', 'nada', 'terminamos', 'módulo', '2']",saber pensar terminar modulo,neutro,neutro,neutro
441,08/01/2024,Lunes,8,1,Ene,2024,10:21:26,Sil🐨,No estoy preparada,3,"['No', 'estoy', 'preparada']",preparado,neutro,neutro,neutro
442,08/01/2024,Lunes,8,1,Ene,2024,10:21:45,Sil🐨,Sigo en modo navidad,4,"['Sigo', 'en', 'modo', 'navidad']",seguir modo navidad,neutro,neutro,neutro
443,08/01/2024,Lunes,8,1,Ene,2024,10:21:51,Sil🐨,Jajajajaja,1,['Jajajajaja'],jajajajajar,neutro,neutro,neutro
444,08/01/2024,Lunes,8,1,Ene,2024,10:22:10,Sil🐨,Sii yo lo estaba pensando,5,"['Sii', 'yo', 'lo', 'estaba', 'pensando']",sii l pensar,neutro,neutro,neutro
445,08/01/2024,Lunes,8,1,Ene,2024,10:22:57,~ Teresa,Que depresión esta mañana,4,"['Que', 'depresión', 'esta', 'mañana']",depresion manana,neutro,neutro,neutro
446,08/01/2024,Lunes,8,1,Ene,2024,10:23:04,~ Teresa,"Madrugar, trabajar y clase",4,"['Madrugar,', 'trabajar', 'y', 'clase']",madrugar trabajar clase,neutro,neutro,neutro
447,08/01/2024,Lunes,8,1,Ene,2024,10:23:14,~ Teresa,Yo quiero seguir comiendo langostinos,5,"['Yo', 'quiero', 'seguir', 'comiendo', 'langostinos']",querer seguir comer langostino,neutro,neutro,neutro
448,08/01/2024,Lunes,8,1,Ene,2024,10:23:27,~ Teresa,Eso significa… PROYECTOOOO!,3,"['Eso', 'significa…', 'PROYECTOOOO!']",significar proyectoooo,neutro,neutro,neutro
449,08/01/2024,Lunes,8,1,Ene,2024,10:24:08,Sil🐨,JAJAJAJAJA,1,['JAJAJAJAJA'],jajajajajar,neutro,neutro,neutro
450,08/01/2024,Lunes,8,1,Ene,2024,10:25:25,Alana Ironhack,Ahhh claro esq tmb tenias vacaciones del curro,8,"['Ahhh', 'claro', 'esq', 'tmb', 'tenias', 'vacaciones', 'del', 'curro']",ahhh claro ser tmb tenia vacacin curro,neutro,neutro,neutro
451,08/01/2024,Lunes,8,1,Ene,2024,10:25:25,Alana Ironhack,Pff así es más duro,5,"['Pff', 'así', 'es', 'más', 'duro']",pff asi ser mas duro,neutro,neutro,neutro
452,08/01/2024,Lunes,8,1,Ene,2024,17:28:56,Sil🐨,Capis,1,['Capis'],capis,neutro,neutro,neutro
453,08/01/2024,Lunes,8,1,Ene,2024,17:29:03,Sil🐨,Estáis ya alguna por allí?,5,"['Estáis', 'ya', 'alguna', 'por', 'allí?']",estai alguno alli,neutro,neutro,neutro
454,08/01/2024,Lunes,8,1,Ene,2024,17:32:17,~ Teresa,"Noup, yo hoy voy directa del curro 😫",8,"['Noup,', 'yo', 'hoy', 'voy', 'directa', 'del', 'curro', '😫']",noup hoy ir directo curro,neutro,neutro,neutro
455,08/01/2024,Lunes,8,1,Ene,2024,17:33:22,Sil🐨,Bueno pues yo en nada estoy por allí,8,"['Bueno', 'pues', 'yo', 'en', 'nada', 'estoy', 'por', 'allí']",bueno pues alli,neutro,neutro,neutro
456,08/01/2024,Lunes,8,1,Ene,2024,17:33:32,Sil🐨,Jajajajaja,1,['Jajajajaja'],jajajajajar,neutro,neutro,neutro
457,08/01/2024,Lunes,8,1,Ene,2024,17:48:59,Alana Ironhack,Yo estoy llegando,3,"['Yo', 'estoy', 'llegando']",llegar,neutro,neutro,neutro
458,10/01/2024,Miercoles,10,1,Ene,2024,11:12:11,~ Teresa,Capiiis,1,['Capiiis'],capi,neutro,neutro,neutro
459,10/01/2024,Miercoles,10,1,Ene,2024,11:12:34,~ Teresa,Estoy jugando con el calendario para pillarme días de vacas y avisar con tiempo,14,"['Estoy', 'jugando', 'con', 'el', 'calendario', 'para', 'pillarme', 'días', 'de', 'vacas', 'y', 'avisar', 'con', 'tiempo']",jugar calendario pillar dia vaca avisar tiempo,neutro,neutro,neutro
460,10/01/2024,Miercoles,10,1,Ene,2024,11:13:01,~ Teresa,"El proyecto tocho final es la semana 24 del curso que es la del 11-marzo, verdad?",16,"['El', 'proyecto', 'tocho', 'final', 'es', 'la', 'semana', '24', 'del', 'curso', 'que', 'es', 'la', 'del', '11-marzo,', 'verdad?']",proyecto tocho final ser semana curso ser marzo verdad,neutro,neutro,neutro
461,10/01/2024,Miercoles,10,1,Ene,2024,11:32:23,Alana Ironhack,Mmm yo había visto que el 16,7,"['Mmm', 'yo', 'había', 'visto', 'que', 'el', '16']",mmm habia visto,neutro,neutro,neutro
462,10/01/2024,Miercoles,10,1,Ene,2024,11:32:24,Alana Ironhack,Esq no tengo aquí el calendario del curso,8,"['Esq', 'no', 'tengo', 'aquí', 'el', 'calendario', 'del', 'curso']",ser tener aqui calendario curso,neutro,neutro,neutro
463,10/01/2024,Miercoles,10,1,Ene,2024,11:33:15,~ Teresa,"Pero cuadra, el 16 de marzo es sábado, o sea que quizá sea ese el día de la presentación",19,"['Pero', 'cuadra,', 'el', '16', 'de', 'marzo', 'es', 'sábado,', 'o', 'sea', 'que', 'quizá', 'sea', 'ese', 'el', 'día', 'de', 'la', 'presentación']",cuadra marzo ser sabar quizar ser dia presentacion,neutro,neutro,neutro
464,10/01/2024,Miercoles,10,1,Ene,2024,11:35:31,Alana Ironhack,Sorry no vi que pusiste la semana del,8,"['Sorry', 'no', 'vi', 'que', 'pusiste', 'la', 'semana', 'del']",sorry ver pusistar semana,negativo,negativo,neutro
465,10/01/2024,Miercoles,10,1,Ene,2024,11:35:44,Alana Ironhack,Solo vi 11 y listo jajaja,6,"['Solo', 'vi', '11', 'y', 'listo', 'jajaja']",solo ver listo jajaja,neutro,neutro,neutro
466,10/01/2024,Miercoles,10,1,Ene,2024,11:36:06,Alana Ironhack,Yo me he pedido tmb vacas,6,"['Yo', 'me', 'he', 'pedido', 'tmb', 'vacas']",haber pedir tmb vaca,neutro,neutro,neutro
467,10/01/2024,Miercoles,10,1,Ene,2024,11:36:12,Alana Ironhack,Desde el 5 jajaja,4,"['Desde', 'el', '5', 'jajaja']",jajajar,neutro,neutro,neutro
468,10/01/2024,Miercoles,10,1,Ene,2024,11:36:58,~ Teresa,A mí creo que solo me darán tres días por ser marzo todavía así que lo estoy cuadrando para pillarme de lunes a miércoles y así aprovechar fin de semana,30,"['A', 'mí', 'creo', 'que', 'solo', 'me', 'darán', 'tres', 'días', 'por', 'ser', 'marzo', 'todavía', 'así', 'que', 'lo', 'estoy', 'cuadrando', 'para', 'pillarme', 'de', 'lunes', 'a', 'miércoles', 'y', 'así', 'aprovechar', 'fin', 'de', 'semana']",creo solo darar tres dia ser marzo todaviir asi l cuadrar pillar lunes miercol asi aprovechar fin semana,neutro,neutro,neutro
469,10/01/2024,Miercoles,10,1,Ene,2024,11:37:12,~ Teresa,En mi caso será desde el 4,7,"['En', 'mi', 'caso', 'será', 'desde', 'el', '4']",caso sera,neutro,neutro,neutro
470,10/01/2024,Miercoles,10,1,Ene,2024,11:37:34,~ Teresa,Nos veremos acampadas esos días en Matadero 🤜🏼🤛🏼,8,"['Nos', 'veremos', 'acampadas', 'esos', 'días', 'en', 'Matadero', '🤜🏼🤛🏼']",ver acampada dia matadero,neutro,neutro,neutro
471,10/01/2024,Miercoles,10,1,Ene,2024,11:37:45,Alana Ironhack,Si si yo me voy a mudar ahí jajaja,9,"['Si', 'si', 'yo', 'me', 'voy', 'a', 'mudar', 'ahí', 'jajaja']",si si ir mudar ahi jajajar,neutro,neutro,neutro
472,10/01/2024,Miercoles,10,1,Ene,2024,11:38:23,Alana Ironhack,Esas dos semanas duermo en el coche jaja,8,"['Esas', 'dos', 'semanas', 'duermo', 'en', 'el', 'coche', 'jaja']",dos semana duermo coche jajar,neutro,neutro,neutro
473,10/01/2024,Miercoles,10,1,Ene,2024,11:38:37,~ Teresa,Ayer me pudo la pereza y ni me puse con SQL 😖,12,"['Ayer', 'me', 'pudo', 'la', 'pereza', 'y', 'ni', 'me', 'puse', 'con', 'SQL', '😖']",ayer poder pereza poner sql,neutro,neutro,neutro
474,10/01/2024,Miercoles,10,1,Ene,2024,11:38:48,Alana Ironhack,Jajaja,1,['Jajaja'],jajaja,neutro,neutro,neutro
475,10/01/2024,Miercoles,10,1,Ene,2024,11:39:02,~ Teresa,"Capi Sil, espero que lleves una semana comiendo ensaladitas",9,"['Capi', 'Sil,', 'espero', 'que', 'lleves', 'una', 'semana', 'comiendo', 'ensaladitas']",capi sil esperar llevser semana comer ensaladita,neutro,neutro,neutro
476,10/01/2024,Miercoles,10,1,Ene,2024,11:40:38,Sil🐨,Holi Sii estoy,3,"['Holi', 'Sii', 'estoy']",holi sii,neutro,neutro,neutro
477,10/01/2024,Miercoles,10,1,Ene,2024,11:40:47,Sil🐨,El sábado me quedo,4,"['El', 'sábado', 'me', 'quedo']",sabado quedar,neutro,neutro,neutro
478,10/01/2024,Miercoles,10,1,Ene,2024,11:40:53,Alana Ironhack,Esq yo estoy viendo que más que Python piden sql,10,"['Esq', 'yo', 'estoy', 'viendo', 'que', 'más', 'que', 'Python', 'piden', 'sql']",ser ver mas python pedir sql,neutro,neutro,neutro
479,10/01/2024,Miercoles,10,1,Ene,2024,11:41:01,Sil🐨,Y estoy muy vaga yo también,6,"['Y', 'estoy', 'muy', 'vaga', 'yo', 'también']",vago tambien,neutro,neutro,neutro
480,10/01/2024,Miercoles,10,1,Ene,2024,11:41:10,Alana Ironhack,Yeyyyyy!!!,1,['Yeyyyyy!!!'],yeyyyyy,neutro,neutro,neutro
481,10/01/2024,Miercoles,10,1,Ene,2024,11:41:18,~ Teresa,Vaaaaamos!!,1,['Vaaaaamos!!'],vaaaaar,neutro,neutro,neutro
482,10/01/2024,Miercoles,10,1,Ene,2024,11:41:36,Alana Ironhack,Esa es la capi que yo conozco,7,"['Esa', 'es', 'la', 'capi', 'que', 'yo', 'conozco']",ser capi conocer,neutro,neutro,neutro
483,10/01/2024,Miercoles,10,1,Ene,2024,11:41:38,Alana Ironhack,Jajaja,1,['Jajaja'],jajaja,neutro,neutro,neutro
484,10/01/2024,Miercoles,10,1,Ene,2024,11:41:44,Sil🐨,JAJAJAJAJA,1,['JAJAJAJAJA'],jajajajajar,neutro,neutro,neutro
485,10/01/2024,Miercoles,10,1,Ene,2024,11:42:06,Sil🐨,Yo me quedaré también para hacer los proyectos,8,"['Yo', 'me', 'quedaré', 'también', 'para', 'hacer', 'los', 'proyectos']",quedare tambien hacer proyecto,neutro,neutro,neutro
486,10/01/2024,Miercoles,10,1,Ene,2024,11:43:53,Alana Ironhack,Yo creo q este es mucho más relax que el otro,11,"['Yo', 'creo', 'q', 'este', 'es', 'mucho', 'más', 'relax', 'que', 'el', 'otro']",creer ser mas relax,neutro,positivo,neutro
487,10/01/2024,Miercoles,10,1,Ene,2024,11:44:18,~ Teresa,Coincido,1,['Coincido'],coincido,neutro,neutro,neutro
488,10/01/2024,Miercoles,10,1,Ene,2024,11:44:19,Alana Ironhack,Es ponerlo bonito que se entienda y,7,"['Es', 'ponerlo', 'bonito', 'que', 'se', 'entienda', 'y']",ser poner l bonito l entender,neutro,neutro,neutro
489,10/01/2024,Miercoles,10,1,Ene,2024,11:44:39,~ Teresa,"Al menos es mi esperanza, que el del módulo 2 sea más visual que otra cosa",16,"['Al', 'menos', 'es', 'mi', 'esperanza,', 'que', 'el', 'del', 'módulo', '2', 'sea', 'más', 'visual', 'que', 'otra', 'cosa']",menos ser esperanza modulo ser mas visual cosa,neutro,neutro,neutro
490,10/01/2024,Miercoles,10,1,Ene,2024,11:44:47,Alana Ironhack,Gráficas de colorines,3,"['Gráficas', 'de', 'colorines']",grafica colorn,neutro,neutro,neutro
491,10/01/2024,Miercoles,10,1,Ene,2024,11:44:51,~ Teresa,Y ya la muerte pueda llegar en el final,9,"['Y', 'ya', 'la', 'muerte', 'pueda', 'llegar', 'en', 'el', 'final']",muerte poder llegar final,neutro,neutro,neutro
492,10/01/2024,Miercoles,10,1,Ene,2024,11:45:26,Alana Ironhack,Ay no quiero ni pensar en eso,7,"['Ay', 'no', 'quiero', 'ni', 'pensar', 'en', 'eso']",ay querer pensar,neutro,neutro,neutro
493,10/01/2024,Miercoles,10,1,Ene,2024,11:45:58,~ Teresa,"No lo pienses, problema de tu yo futuro, por ahora disfruta de los colorinchis",14,"['No', 'lo', 'pienses,', 'problema', 'de', 'tu', 'yo', 'futuro,', 'por', 'ahora', 'disfruta', 'de', 'los', 'colorinchis']",l piens problema futuro ahora disfrutar color,neutro,neutro,neutro
494,10/01/2024,Miercoles,10,1,Ene,2024,11:46:36,Alana Ironhack,‎Se eliminó este mensaje.,4,"['\u200eSe', 'eliminó', 'este', 'mensaje.']",l elimino mensaje,neutro,neutro,neutro
495,10/01/2024,Miercoles,10,1,Ene,2024,11:46:51,Alana Ironhack,Si total,2,"['Si', 'total']",si total,neutro,neutro,neutro
496,10/01/2024,Miercoles,10,1,Ene,2024,11:46:59,Alana Ironhack,Yo pienso en pizza y coorinchis,6,"['Yo', 'pienso', 'en', 'pizza', 'y', 'coorinchis']",pensar pizza coorinchis,neutro,neutro,neutro
497,10/01/2024,Miercoles,10,1,Ene,2024,11:48:17,Alana Ironhack,Amo la frase mi yo del futuro,7,"['Amo', 'la', 'frase', 'mi', 'yo', 'del', 'futuro']",amar frase futuro,neutro,neutro,neutro
498,10/01/2024,Miercoles,10,1,Ene,2024,11:48:43,Alana Ironhack,X cierto el lunes x fin LinkedIn se dignó a desbloquear mi cuenta,13,"['X', 'cierto', 'el', 'lunes', 'x', 'fin', 'LinkedIn', 'se', 'dignó', 'a', 'desbloquear', 'mi', 'cuenta']",cierto lunes fin linkedin l digno desbloquear cuenta,neutro,neutro,neutro
499,10/01/2024,Miercoles,10,1,Ene,2024,11:48:49,Alana Ironhack,Así q estoy a tope jaja,6,"['Así', 'q', 'estoy', 'a', 'tope', 'jaja']",asi tope jajar,neutro,neutro,neutro
500,10/01/2024,Miercoles,10,1,Ene,2024,11:49:05,~ Teresa,On fire,2,"['On', 'fire']",on fire,neutro,negativo,neutro
501,10/01/2024,Miercoles,10,1,Ene,2024,11:53:14,Alana Ironhack,Si si,2,"['Si', 'si']",si si,neutro,neutro,neutro
502,10/01/2024,Miercoles,10,1,Ene,2024,11:57:37,Alana Ironhack,Yo termino el año en otro trabajo como que me llamo capi,12,"['Yo', 'termino', 'el', 'año', 'en', 'otro', 'trabajo', 'como', 'que', 'me', 'llamo', 'capi']",termino ano trabajo llamar capi,neutro,neutro,neutro
503,10/01/2024,Miercoles,10,1,Ene,2024,11:57:49,Alana Ironhack,Ganando más obvio si es para ganar lo mismo me quedo aquí jajaj,13,"['Ganando', 'más', 'obvio', 'si', 'es', 'para', 'ganar', 'lo', 'mismo', 'me', 'quedo', 'aquí', 'jajaj']",ganar mas obvio si ser ganar l mismo quedar aqui jajaj,neutro,neutro,neutro
504,10/01/2024,Miercoles,10,1,Ene,2024,11:59:40,~ Teresa,Jajajajajajaja,1,['Jajajajajajaja'],jajajajajajaja,neutro,neutro,neutro
505,10/01/2024,Miercoles,10,1,Ene,2024,11:59:52,~ Teresa,Y nosotras lo celebraremos 💃🏼💃🏼,5,"['Y', 'nosotras', 'lo', 'celebraremos', '💃🏼💃🏼']",nosotra l celebrar,neutro,neutro,neutro
506,10/01/2024,Miercoles,10,1,Ene,2024,12:08:58,Sil🐨,Yo también!! Olee!!,3,"['Yo', 'también!!', 'Olee!!']",tambien olee,neutro,neutro,neutro
507,10/01/2024,Miercoles,10,1,Ene,2024,12:09:12,Sil🐨,Todo el mundo,3,"['Todo', 'el', 'mundo']",mundo,neutro,neutro,neutro
508,10/01/2024,Miercoles,10,1,Ene,2024,12:21:09,Alana Ironhack,Siiiii capi pequeña tmb,4,"['Siiiii', 'capi', 'pequeña', 'tmb']",siiiii capi pequenar tmb,neutro,neutro,neutro
509,10/01/2024,Miercoles,10,1,Ene,2024,16:41:21,Sil🐨,Oye chicas voy a intentar dar la clase desde casa,10,"['Oye', 'chicas', 'voy', 'a', 'intentar', 'dar', 'la', 'clase', 'desde', 'casa']",oir chica ir intentar dar clase casa,neutro,neutro,neutro
510,10/01/2024,Miercoles,10,1,Ene,2024,16:41:37,Sil🐨,Que se me a puesto el papá malo y luego tengo que ir a recogerle,15,"['Que', 'se', 'me', 'a', 'puesto', 'el', 'papá', 'malo', 'y', 'luego', 'tengo', 'que', 'ir', 'a', 'recogerle']",l poner papa malo luego tener ir recoger l,neutro,neutro,neutro
511,10/01/2024,Miercoles,10,1,Ene,2024,16:56:52,~ Teresa,Ouh 😔,2,"['Ouh', '😔']",ouh,neutro,neutro,neutro
512,10/01/2024,Miercoles,10,1,Ene,2024,16:57:03,~ Teresa,"Que no sea nada, te echaremos de menos pequeña capi!",10,"['Que', 'no', 'sea', 'nada,', 'te', 'echaremos', 'de', 'menos', 'pequeña', 'capi!']",ser t echar menos pequena capi,neutro,neutro,neutro
513,10/01/2024,Miercoles,10,1,Ene,2024,16:59:04,Sil🐨,Espero que sea hoy tableau,5,"['Espero', 'que', 'sea', 'hoy', 'tableau']",esperar ser hoy tableau,neutro,neutro,neutro
514,10/01/2024,Miercoles,10,1,Ene,2024,17:09:59,Alana Ironhack,Ay capi espero mejore,4,"['Ay', 'capi', 'espero', 'mejore']",ay capi esperar mejore,neutro,neutro,neutro
515,10/01/2024,Miercoles,10,1,Ene,2024,17:10:44,Alana Ironhack,Ntp nosotros te ponemos al día pequeño mamífero,8,"['Ntp', 'nosotros', 'te', 'ponemos', 'al', 'día', 'pequeño', 'mamífero']",ntp t poner dia pequeno mamifero,neutro,neutro,neutro
516,10/01/2024,Miercoles,10,1,Ene,2024,17:18:02,Sil🐨,Luego a ver si me entero,6,"['Luego', 'a', 'ver', 'si', 'me', 'entero']",luego ver si enterar,neutro,neutro,neutro
517,10/01/2024,Miercoles,10,1,Ene,2024,20:32:50,Sil🐨,Estáis ya en clase?,4,"['Estáis', 'ya', 'en', 'clase?']",estai clase,neutro,neutro,neutro
518,10/01/2024,Miercoles,10,1,Ene,2024,20:33:16,Alana Ironhack,No no aún no,4,"['No', 'no', 'aún', 'no']",aun,neutro,neutro,neutro
519,10/01/2024,Miercoles,10,1,Ene,2024,20:35:14,Alana Ironhack,Ya vamos a empezar capi,5,"['Ya', 'vamos', 'a', 'empezar', 'capi']",ir empezar capi,neutro,neutro,neutro
520,10/01/2024,Miercoles,10,1,Ene,2024,20:36:08,Sil🐨,Estoy metida en la de antes,6,"['Estoy', 'metida', 'en', 'la', 'de', 'antes']",metido,neutro,neutro,neutro
521,10/01/2024,Miercoles,10,1,Ene,2024,20:36:40,Sil🐨,Que se salió Octavio y me quede sola,8,"['Que', 'se', 'salió', 'Octavio', 'y', 'me', 'quede', 'sola']",l salio octavio quedar solo,neutro,neutro,neutro
522,10/01/2024,Miercoles,10,1,Ene,2024,20:36:55,~ Teresa,Ya se conecto verdad?,4,"['Ya', 'se', 'conecto', 'verdad?']",l conecto verdad,neutro,neutro,neutro
523,10/01/2024,Miercoles,10,1,Ene,2024,20:37:07,Sil🐨,Ahora sii,2,"['Ahora', 'sii']",ahora sii,neutro,neutro,neutro
524,10/01/2024,Miercoles,10,1,Ene,2024,20:37:51,Sil🐨,Pero no veo,3,"['Pero', 'no', 'veo']",ver,neutro,neutro,neutro
525,10/01/2024,Miercoles,10,1,Ene,2024,20:45:42,Sil🐨,Con que estáis?,3,"['Con', 'que', 'estáis?']",estai,neutro,neutro,neutro
526,10/01/2024,Miercoles,10,1,Ene,2024,20:46:02,~ Teresa,Tito Víctor,2,"['Tito', 'Víctor']",tito victor,neutro,neutro,neutro
527,10/01/2024,Miercoles,10,1,Ene,2024,20:46:17,~ Teresa,Estamos instalando Tableau pero no está conectado con su ordenador,10,"['Estamos', 'instalando', 'Tableau', 'pero', 'no', 'está', 'conectado', 'con', 'su', 'ordenador']",instalar tableau conectado ordenador,neutro,neutro,neutro
528,10/01/2024,Miercoles,10,1,Ene,2024,20:46:36,Sil🐨,Esq Octavio me dejo solita en la sala,8,"['Esq', 'Octavio', 'me', 'dejo', 'solita', 'en', 'la', 'sala']",ser octavio dejar solita sala,neutro,neutro,neutro
529,10/01/2024,Miercoles,10,1,Ene,2024,20:46:47,~ Teresa,"Hay que comenzar el primer lab, el de intro por nuestra parte",12,"['Hay', 'que', 'comenzar', 'el', 'primer', 'lab,', 'el', 'de', 'intro', 'por', 'nuestra', 'parte']",haber comenzar primero lab intro parte,neutro,neutro,neutro
530,10/01/2024,Miercoles,10,1,Ene,2024,20:47:25,Sil🐨,Valee voy a instalarme que no tengo la última versión,10,"['Valee', 'voy', 'a', 'instalarme', 'que', 'no', 'tengo', 'la', 'última', 'versión']",valee ir instalarme tener ultimo version,neutro,neutro,neutro
531,10/01/2024,Miercoles,10,1,Ene,2024,20:47:31,Sil🐨,Y nose que le pasará,5,"['Y', 'nose', 'que', 'le', 'pasará']",l l pasar,neutro,neutro,neutro
532,10/01/2024,Miercoles,10,1,Ene,2024,20:47:58,~ Teresa,Tableau desktop public es,4,"['Tableau', 'desktop', 'public', 'es']",tableau desktop public ser,neutro,neutro,neutro
533,10/01/2024,Miercoles,10,1,Ene,2024,20:50:57,Sil🐨,Salgo a por mi papá,5,"['Salgo', 'a', 'por', 'mi', 'papá']",salgo papa,neutro,neutro,neutro
534,10/01/2024,Miercoles,10,1,Ene,2024,20:51:04,Sil🐨,Ahora vuelvo por si se conecta,6,"['Ahora', 'vuelvo', 'por', 'si', 'se', 'conecta']",ahora volver si l conectar,neutro,neutro,neutro
535,10/01/2024,Miercoles,10,1,Ene,2024,20:51:11,~ Teresa,Perfect,1,['Perfect'],perfect,positivo,positivo,neutro
536,10/01/2024,Miercoles,10,1,Ene,2024,21:05:05,Sil🐨,ya volvi,2,"['ya', 'volvi']",volvi,neutro,neutro,neutro
537,10/01/2024,Miercoles,10,1,Ene,2024,21:05:12,Sil🐨,alguna novedad,2,"['alguna', 'novedad']",alguno novedad,neutro,neutro,neutro
538,10/01/2024,Miercoles,10,1,Ene,2024,21:05:16,Sil🐨,?,1,['?'],,neutro,neutro,neutro
539,10/01/2024,Miercoles,10,1,Ene,2024,21:05:28,~ Teresa,Que veloz,2,"['Que', 'veloz']",veloz,neutro,neutro,neutro
540,10/01/2024,Miercoles,10,1,Ene,2024,21:05:35,~ Teresa,"Nada, trastear cada uno con el lab",7,"['Nada,', 'trastear', 'cada', 'uno', 'con', 'el', 'lab']",trastear cada laboratorio,neutro,neutro,neutro
